2022-02-18T16-04-21,92057,CVS Store #17725,02/17/2022 12:00:00 AM,,20,,
2022-02-18T16-04-21,92057,CVS Store #09532,02/17/2022 12:00:00 AM,,20,,
2022-02-22T09-09-37,92057,CVS Store #09532,02/17/2022 12:00:00 AM,,20,,
2022-02-22T09-09-37,92057,CVS Store #17725,02/17/2022 12:00:00 AM,,20,,
2022-02-24T09-51-18,92057,CVS Store #17725,02/17/2022 12:00:00 AM,02/21/2022 12:00:00 AM,20,,
2022-02-24T09-51-18,92057,CVS Store #09532,02/17/2022 12:00:00 AM,02/21/2022 12:00:00 AM,20,20,02/22/2022 12:00:00 AM
2022-03-03T09-56-49,92057,CVS Store #17725,02/17/2022 12:00:00 AM,02/21/2022 12:00:00 AM,20,20,03/01/2022 12:00:00 AM
2022-03-03T09-56-49,92057,CVS Store #09532,02/17/2022 12:00:00 AM,02/21/2022 12:00:00 AM,20,18,03/01/2022 12:00:00 AM
2022-03-03T10-04-44,92057,CVS Store #09532,02/17/2022 12:00:00 AM,02/21/2022 12:00:00 AM,20,18,03/02/2022 12:00:00 AM
2022-03-03T10-04-44,92057,CVS Store #17725,03/01/2022 12:00:00 AM,02/21/2022 12:00:00 AM,40,20,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,92057,CVS Store #17725,03/01/2022 12:00:00 AM,03/03/2022 12:00:00 AM,40,40,03/08/2022 12:00:00 AM
2022-03-08T14-40-56,92057,CVS Store #09532,02/17/2022 12:00:00 AM,02/21/2022 12:00:00 AM,20,17,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,92057,CVS Store #09532,17,POINT (-117.297922 33.238393),1114968021,2.45734408761459E38,03/11/2022 12:00:00 AM
2022-03-16T18-51-35,92057,CVS Store #17725,40,POINT (-117.29129 33.246908),1568989093,2.45734408781102E38,03/11/2022 12:00:00 AM
